name,formula,elements,density,color,crystal,pm_ids,gacha_weight
Kihlmanite-(Ce),Ce2TiO2(SiO4)(HCO3)2(H2O),"{""Ce"": 2.0, ""Ti"": 1.0, ""O"": 13.0, ""Si"": 1.0, ""H"": 4.0, ""C"": 2.0}",592.233,#FFFFFF,triclinic,"{35,47}",2724.0
Kilchoanite,Ca6(SiO4)(Si3O10),"{""Ca"": 6.0, ""Si"": 4.0, ""O"": 14.0}",576.794,#FFFFFF,orthorhombic,"{31,51}",484.0
Kimuraite-(Y),CaY2(CO3)4·6H2O,"{""Ca"": 1.0, ""Y"": 2.0, ""C"": 4.0, ""O"": 18.0, ""H"": 12.0}",566.012,#FFFFFF,orthorhombic,{47},1998.0
Kimzeyite,Ca3Zr2(SiAl2)O12,"{""Ca"": 3.0, ""Zr"": 2.0, ""Si"": 1.0, ""Al"": 2.0, ""O"": 12.0}",576.719,#FFFFFF,cubic,{36},291.0
Kingite,Al3(PO4)2F2(OH)·7H2O,"{""Al"": 3.0, ""P"": 2.0, ""O"": 16.0, ""F"": 2.0, ""H"": 15.0}",451.994,#FFFFFF,triclinic,{47},1998.0
Kingsgateite,ZrMo6+2O7(OH)2·2H2O,"{""Zr"": 1.0, ""Mo"": 2.0, ""O"": 11.0, ""H"": 6.0}",465.161,#FFFFFF,tetragonal,"{23,47}",2396.0
Kingstonite,Rh3S4,"{""Rh"": 3.0, ""S"": 4.0}",436.97,#A9A9A9,monoclinic,"{12,33,37}",1061.0
Kinoite,Ca2Cu2Si3O10·2H2O,"{""Ca"": 2.0, ""Cu"": 2.0, ""Si"": 3.0, ""O"": 12.0, ""H"": 4.0}",487.523,#FFFFFF,monoclinic,{31},356.0
Kinoshitalite,BaMg3(Si2Al2O10)(OH)2,"{""Ba"": 1.0, ""Mg"": 3.0, ""Si"": 2.0, ""Al"": 2.0, ""O"": 12.0, ""H"": 2.0}",514.383,#FFFFFF,monoclinic,{32},412.0
Kintoreite,PbFe3+3(PO4)(PO3OH)(OH)6,"{""Pb"": 1.0, ""Fe"": 3.0, ""P"": 2.0, ""O"": 14.0, ""H"": 7.0}",667.725,#556B2F,hexagonal,{47},1998.0
Kipushite,Cu6(PO4)2(OH)6·H2O,"{""Cu"": 6.0, ""P"": 2.0, ""O"": 15.0, ""H"": 8.0}",691.273,#FFFFFF,monoclinic,{47},1998.0
Kirchhoffite,CsBSi2O6,"{""Cs"": 1.0, ""B"": 1.0, ""Si"": 2.0, ""O"": 6.0}",295.884,#FFFFFF,tetragonal,{34},564.0
Kirkiite,Pb10Bi3As3S19,"{""Pb"": 10.0, ""Bi"": 3.0, ""As"": 3.0, ""S"": 19.0}",3532.846,#708090,monoclinic,"{11,12,33}",962.0
Kirschsteinite,CaFe2+(SiO4),"{""Ca"": 1.0, ""Fe"": 1.0, ""Si"": 1.0, ""O"": 4.0}",188.004,#556B2F,orthorhombic,"{5,6,7,31,35,56}",1647.0
Kishonite,VH2,"{""V"": 1.0, ""H"": 2.0}",52.958,#FFFFFF,cubic,{51},128.0
Kitagohaite,Pt7Cu,"{""Pt"": 7.0, ""Cu"": 1.0}",1429.106,#00BFFF,cubic,"{7,26}",373.0
Kitkaite,NiTeSe,"{""Ni"": 1.0, ""Te"": 1.0, ""Se"": 1.0}",265.264,#7FFF00,hexagonal,{33},797.0
Kladnoite,C6H4(CO)2NH,"{""C"": 8.0, ""H"": 5.0, ""O"": 2.0, ""N"": 1.0}",147.133,#FFFFFF,monoclinic,"{50,54}",507.0
Klaprothite,Na6(UO2)(SO4)4(H2O)4,"{""Na"": 6.0, ""U"": 1.0, ""O"": 22.0, ""S"": 4.0, ""H"": 8.0}",864.252,#FFFFFF,monoclinic,"{47,55}",2262.0
Klebelsbergite,Sb3+4O4(SO4)(OH)2,"{""Sb"": 4.0, ""O"": 10.0, ""S"": 1.0, ""H"": 2.0}",681.106,#FFFFFF,orthorhombic,{47},1998.0
Kleberite,Fe3+Ti6O11(OH)5,"{""Fe"": 1.0, ""Ti"": 6.0, ""O"": 16.0, ""H"": 5.0}",604.071,#556B2F,monoclinic,{47},1998.0
Klyuchevskite,K3Cu3Fe3+O2(SO4)4,"{""K"": 3.0, ""Cu"": 3.0, ""Fe"": 1.0, ""O"": 18.0, ""S"": 4.0}",779.999,#556B2F,monoclinic,{45},424.0
Knasibfite,K3Na4(SiF6)3(BF4),"{""K"": 3.0, ""Na"": 4.0, ""Si"": 3.0, ""F"": 22.0, ""B"": 1.0}",722.275,#FFFFFF,orthorhombic,{45},424.0
Knorringite,Mg3Cr2(SiO4)3,"{""Mg"": 3.0, ""Cr"": 2.0, ""Si"": 3.0, ""O"": 12.0}",453.15,#FFFFFF,cubic,{36},291.0
Koashvite,Na6CaTiSi6O18,"{""Na"": 6.0, ""Ca"": 1.0, ""Ti"": 1.0, ""Si"": 6.0, ""O"": 18.0}",682.377,#FFFFFF,orthorhombic,{35},726.0
Kobokoboite,Al6(PO4)4(OH)6·11H2O,"{""Al"": 6.0, ""P"": 4.0, ""O"": 33.0, ""H"": 28.0}",841.979,#FFFFFF,triclinic,{47},1998.0
Kobyashevite,Cu5(SO4)2(OH)6·4H2O,"{""Cu"": 5.0, ""S"": 2.0, ""O"": 18.0, ""H"": 14.0}",683.944,#FFFFFF,triclinic,"{45,47,55}",2686.0
Kochkarite,PbBi4Te7,"{""Pb"": 1.0, ""Bi"": 4.0, ""Te"": 7.0}",1936.32,#D2B48C,hexagonal,{33},797.0
Kochsandorite,CaAl2(CO3)2(OH)4·H2O,"{""Ca"": 1.0, ""Al"": 2.0, ""C"": 2.0, ""O"": 11.0, ""H"": 6.0}",300.101,#FFFFFF,orthorhombic,"{47,50}",2271.0
Koechlinite,Bi2MoO6,"{""Bi"": 2.0, ""Mo"": 1.0, ""O"": 6.0}",609.904,#D2B48C,orthorhombic,{47},1998.0
Koenenite,Na4Mg9Al4Cl12(OH)22,"{""Na"": 4.0, ""Mg"": 9.0, ""Al"": 4.0, ""Cl"": 12.0, ""O"": 22.0, ""H"": 22.0}",1218.187,#FFFFFF,hexagonal,{25},210.0
Kogarkoite,Na3(SO4)F,"{""Na"": 3.0, ""S"": 1.0, ""O"": 4.0, ""F"": 1.0}",184.024,#FFFFFF,monoclinic,"{14,35,45,55}",1475.0
Kokchetavite,K(AlSi3O8),"{""K"": 1.0, ""Al"": 1.0, ""Si"": 3.0, ""O"": 8.0}",278.327,#FFFFFF,hexagonal,{39},70.0
Kokinosite,Na2Ca2(V10O28)·24H2O,"{""Na"": 2.0, ""Ca"": 2.0, ""V"": 10.0, ""O"": 52.0, ""H"": 48.0}",1515.888,#FFFFFF,triclinic,"{47,55}",2262.0
Koksharovite,CaMg2Fe3+4(VO4)6,"{""Ca"": 1.0, ""Mg"": 2.0, ""Fe"": 4.0, ""V"": 6.0, ""O"": 24.0}",1001.696,#556B2F,triclinic,{45},424.0
Koktaite,(NH4)2Ca(SO4)2·H2O,"{""N"": 2.0, ""H"": 10.0, ""Ca"": 1.0, ""S"": 2.0, ""O"": 9.0}",286.283,#FFFFFF,unknown,"{21,45,50,52,54}",1082.0
Kolarite,PbTeCl2,"{""Pb"": 1.0, ""Te"": 1.0, ""Cl"": 2.0}",405.7,#FFFFFF,orthorhombic,"{23,33}",1195.0
Kolbeckite,Sc(PO4)·2H2O,"{""Sc"": 1.0, ""P"": 1.0, ""O"": 6.0, ""H"": 4.0}",175.956,#FFFFFF,monoclinic,"{31,47}",2354.0
Kolfanite,Ca2Fe3+3O2(AsO4)3·2H2O,"{""Ca"": 2.0, ""Fe"": 3.0, ""O"": 16.0, ""As"": 3.0, ""H"": 4.0}",732.473,#556B2F,monoclinic,{47},1998.0
Kollerite,(NH4)2Fe3+(SO3)2(OH)·H2O,"{""N"": 2.0, ""H"": 11.0, ""Fe"": 1.0, ""S"": 2.0, ""O"": 8.0}",287.059,#556B2F,orthorhombic,"{50,54}",507.0
Kolwezite,CuCo(CO3)(OH)2,"{""Cu"": 1.0, ""Co"": 1.0, ""C"": 1.0, ""O"": 5.0, ""H"": 2.0}",216.501,#FFFFFF,triclinic,{47},1998.0
Kolymite,Cu7Hg6,"{""Cu"": 7.0, ""Hg"": 6.0}",1648.362,#00BFFF,cubic,{33},797.0
Kombatite,Pb14O9(VO4)2Cl4,"{""Pb"": 14.0, ""O"": 17.0, ""V"": 2.0, ""Cl"": 4.0}",3416.467,#FFFFFF,monoclinic,{47},1998.0
Komkovite,BaZrSi3O9·3H2O,"{""Ba"": 1.0, ""Zr"": 1.0, ""Si"": 3.0, ""O"": 12.0, ""H"": 6.0}",510.845,#FFFFFF,hexagonal,"{23,36}",689.0
Konderite,PbCu3Rh8S16,"{""Pb"": 1.0, ""Cu"": 3.0, ""Rh"": 8.0, ""S"": 16.0}",1734.078,#708090,hexagonal,"{7,12,33}",1049.0
Koninckite,Fe3+(PO4)·3H2O,"{""Fe"": 1.0, ""P"": 1.0, ""O"": 7.0, ""H"": 6.0}",204.86,#556B2F,tetragonal,"{21,47}",2077.0
Kononovite,NaMg(SO4)F,"{""Na"": 1.0, ""Mg"": 1.0, ""S"": 1.0, ""O"": 4.0, ""F"": 1.0}",162.349,#FFFFFF,monoclinic,{45},424.0
Konyaite,Na2Mg(SO4)2·5H2O,"{""Na"": 2.0, ""Mg"": 1.0, ""S"": 2.0, ""O"": 13.0, ""H"": 10.0}",352.472,#FFFFFF,monoclinic,"{25,45,48,50}",978.0
Kornelite,Fe3+2(SO4)3·7H2O (?),"{""Fe"": 2.0, ""S"": 3.0, ""O"": 19.0, ""H"": 14.0}",525.963,#556B2F,monoclinic,"{47,55}",2262.0
Korshunovskite,Mg2Cl(OH)3·4H2O,"{""Mg"": 2.0, ""Cl"": 1.0, ""O"": 7.0, ""H"": 11.0}",207.141,#FFFFFF,triclinic,{23},398.0
Koryakite,NaKMg2Al2(SO4)6,"{""Na"": 1.0, ""K"": 1.0, ""Mg"": 2.0, ""Al"": 2.0, ""S"": 6.0, ""O"": 24.0}",740.998,#FFFFFF,hexagonal,{45},424.0
Kosmochlor,NaCr3+Si2O6,"{""Na"": 1.0, ""Cr"": 1.0, ""Si"": 2.0, ""O"": 6.0}",227.15,#FFFFFF,monoclinic,{5},94.0
Kosnarite,KZr2(PO4)3,"{""K"": 1.0, ""Zr"": 2.0, ""P"": 3.0, ""O"": 12.0}",506.456,#FFFFFF,hexagonal,{22},247.0
Kostovite,AuCuTe4,"{""Au"": 1.0, ""Cu"": 1.0, ""Te"": 4.0}",770.916,#00BFFF,unknown,{33},797.0
Kostylevite,K2ZrSi3O9·H2O,"{""K"": 2.0, ""Zr"": 1.0, ""Si"": 3.0, ""O"": 10.0, ""H"": 2.0}",415.681,#FFFFFF,monoclinic,{35},726.0
Kotoite,Mg3(BO3)2,"{""Mg"": 3.0, ""B"": 2.0, ""O"": 6.0}",190.529,#FFFFFF,orthorhombic,{23},398.0
Kottenheimite,Ca3Si(SO4)2(OH)6·12H2O,"{""Ca"": 3.0, ""Si"": 1.0, ""S"": 2.0, ""O"": 26.0, ""H"": 30.0}",658.653,#FFFFFF,hexagonal,{47},1998.0
Koutekite,Cu5As2,"{""Cu"": 5.0, ""As"": 2.0}",467.574,#00BFFF,orthorhombic,{33},797.0
Kovdorskite,Mg2(PO4)(OH)·3H2O,"{""Mg"": 2.0, ""P"": 1.0, ""O"": 8.0, ""H"": 7.0}",214.632,#FFFFFF,monoclinic,"{35,45}",1150.0
Kozoite-(La),La(CO3)(OH),"{""La"": 1.0, ""C"": 1.0, ""O"": 4.0, ""H"": 1.0}",215.925,#FFFFFF,orthorhombic,"{8,23}",491.0
Kozoite-(Nd),Nd(CO3)(OH),"{""Nd"": 1.0, ""C"": 1.0, ""O"": 4.0, ""H"": 1.0}",221.255,#FFFFFF,orthorhombic,"{8,23}",491.0
Kozyrevskite,Cu4O(AsO4)2,"{""Cu"": 4.0, ""O"": 9.0, ""As"": 2.0}",548.019,#00BFFF,orthorhombic,{45},424.0
Kralikite,BaCl2·2H2O,"{""Ba"": 1.0, ""Cl"": 2.0, ""H"": 4.0, ""O"": 2.0}",244.26,#FFFFFF,monoclinic,{},1.0
Krasheninnikovite,KNa2CaMg(SO4)3F,"{""K"": 1.0, ""Na"": 2.0, ""Ca"": 1.0, ""Mg"": 1.0, ""S"": 3.0, ""O"": 12.0, ""F"": 1.0}",456.627,#FFFFFF,hexagonal,{45},424.0
Krasnoshteinite,Al8[B2O4(OH)2](OH)16Cl4·7H2O,"{""Al"": 8.0, ""B"": 2.0, ""O"": 29.0, ""H"": 32.0, ""Cl"": 4.0}",875.503,#FFFFFF,monoclinic,"{23,25}",608.0
Kratochvilite,C13H10,"{""C"": 13.0, ""H"": 10.0}",166.223,#FFFFFF,orthorhombic,"{50,54}",507.0
Krausite,KFe3+(SO4)2·H2O,"{""K"": 1.0, ""Fe"": 1.0, ""S"": 2.0, ""O"": 9.0, ""H"": 2.0}",305.07,#556B2F,monoclinic,"{45,47,55}",2686.0
Krauskopfite,BaSi2O5·3H2O,"{""Ba"": 1.0, ""Si"": 2.0, ""O"": 8.0, ""H"": 6.0}",327.54,#FFFFFF,monoclinic,"{32,40}",731.0
Kravtsovite,PdAg2S,"{""Pd"": 1.0, ""Ag"": 2.0, ""S"": 1.0}",354.22,#A9A9A9,orthorhombic,{33},797.0
Kreiterite,CsLi2Fe3+Si4O10F2,"{""Cs"": 1.0, ""Li"": 2.0, ""Fe"": 1.0, ""Si"": 4.0, ""O"": 10.0, ""F"": 2.0}",512.961,#556B2F,monoclinic,{34},564.0
Kremersite,(NH4)2Fe3+Cl5·H2O,"{""N"": 2.0, ""H"": 10.0, ""Fe"": 1.0, ""Cl"": 5.0, ""O"": 1.0}",287.188,#556B2F,orthorhombic,"{45,50,54}",931.0
Krennerite,Au3AgTe8,"{""Au"": 3.0, ""Ag"": 1.0, ""Te"": 8.0}",1719.58,#FFD700,orthorhombic,{33},797.0
Kribergite,Al5(PO4)3(SO4)(OH)4·4H2O,"{""Al"": 5.0, ""P"": 3.0, ""O"": 24.0, ""S"": 1.0, ""H"": 12.0}",655.964,#FFFFFF,unknown,{47},1998.0
Krieselite,Al2(GeO4)F2,"{""Al"": 2.0, ""Ge"": 1.0, ""O"": 4.0, ""F"": 2.0}",228.586,#FFFFFF,orthorhombic,{33},797.0
Krinovite,Na4[Mg8Cr3+4]O4[Si12O36],"{""Na"": 4.0, ""Mg"": 8.0, ""Cr"": 4.0, ""O"": 40.0, ""Si"": 12.0}",1471.364,#FFFFFF,triclinic,{5},94.0
Kristjanite,KNa2H(SO4)2,"{""K"": 1.0, ""Na"": 2.0, ""H"": 1.0, ""S"": 2.0, ""O"": 8.0}",278.198,#FFFFFF,monoclinic,{},1.0
Krivovichevite,Pb3Al(OH)6(SO4)(OH),"{""Pb"": 3.0, ""Al"": 1.0, ""O"": 11.0, ""H"": 7.0, ""S"": 1.0}",863.687,#FFFFFF,hexagonal,"{35,47}",2724.0
Krohnkite,Na2Cu(SO4)2·2H2O,"{""Na"": 2.0, ""Cu"": 1.0, ""S"": 2.0, ""O"": 10.0, ""H"": 4.0}",337.668,#FFFFFF,monoclinic,"{45,47}",2422.0
Krotite,CaAl2O4,"{""Ca"": 1.0, ""Al"": 2.0, ""O"": 4.0}",158.038,#FFFFFF,monoclinic,"{3,7}",171.0
Kruijenite,Ca4Al4(SO4)F2(OH)16·2H2O,"{""Ca"": 4.0, ""Al"": 4.0, ""S"": 1.0, ""O"": 22.0, ""F"": 2.0, ""H"": 20.0}",710.434,#FFFFFF,tetragonal,{47},1998.0
Krupickaite,Cu6[AsO3(OH)]6·8H2O,"{""Cu"": 6.0, ""As"": 6.0, ""O"": 32.0, ""H"": 22.0}",1364.952,#FFFFFF,monoclinic,{47},1998.0
Krupkaite,PbCuBi3S6,"{""Pb"": 1.0, ""Cu"": 1.0, ""Bi"": 3.0, ""S"": 6.0}",1090.046,#708090,orthorhombic,{33},797.0
Krutaite,CuSe2,"{""Cu"": 1.0, ""Se"": 2.0}",221.488,#00BFFF,cubic,{33},797.0
Krutovite,NiAs2,"{""Ni"": 1.0, ""As"": 2.0}",208.537,#7FFF00,cubic,{33},797.0
Kudryavtsevaite,Na3MgFe3+Ti4O12,"{""Na"": 3.0, ""Mg"": 1.0, ""Fe"": 1.0, ""Ti"": 4.0, ""O"": 12.0}",532.576,#556B2F,orthorhombic,{36},291.0
Kufahrite,PtPb,"{""Pt"": 1.0, ""Pb"": 1.0}",402.28,#FFFFFF,hexagonal,{7},123.0
Kukharenkoite-(Ce),Ba2Ce(CO3)3F,"{""Ba"": 2.0, ""Ce"": 1.0, ""C"": 3.0, ""O"": 9.0, ""F"": 1.0}",613.802,#FFFFFF,monoclinic,"{35,36}",1017.0
Kukharenkoite-(La),Ba2La(CO3)3F,"{""Ba"": 2.0, ""La"": 1.0, ""C"": 3.0, ""O"": 9.0, ""F"": 1.0}",612.592,#FFFFFF,monoclinic,{35},726.0
Kulanite,BaFe2+2Al2(PO4)3(OH)3,"{""Ba"": 1.0, ""Fe"": 2.0, ""Al"": 2.0, ""P"": 3.0, ""O"": 15.0, ""H"": 3.0}",638.915,#556B2F,monoclinic,"{22,34,47}",2809.0
Kuliginite,Fe3Mg(OH)6Cl2,"{""Fe"": 3.0, ""Mg"": 1.0, ""O"": 6.0, ""H"": 6.0, ""Cl"": 2.0}",364.782,#556B2F,hexagonal,"{7,16}",206.0
Kuliokite-(Y),Y4Al(SiO4)2(OH)2F5,"{""Y"": 4.0, ""Al"": 1.0, ""Si"": 2.0, ""O"": 10.0, ""H"": 2.0, ""F"": 5.0}",695.772,#FFFFFF,triclinic,{35},726.0
Kullerudite,NiSe2,"{""Ni"": 1.0, ""Se"": 2.0}",216.635,#7FFF00,orthorhombic,{47},1998.0
Kumdykolite,Na(AlSi3O8),"{""Na"": 1.0, ""Al"": 1.0, ""Si"": 3.0, ""O"": 8.0}",262.219,#FFFFFF,orthorhombic,"{4,39}",117.0
Kumtyubeite,Ca5(SiO4)2F2,"{""Ca"": 5.0, ""Si"": 2.0, ""O"": 8.0, ""F"": 2.0}",422.548,#FFFFFF,monoclinic,"{9,45,51,54}",913.0
Kunatite,CuFe3+2(PO4)2(OH)2·4H2O,"{""Cu"": 1.0, ""Fe"": 2.0, ""P"": 2.0, ""O"": 14.0, ""H"": 10.0}",471.25,#556B2F,monoclinic,"{31,34}",920.0
Kuratite,Ca2(Fe2+5Ti)O2[Si4Al2O18],"{""Ca"": 2.0, ""Fe"": 5.0, ""Ti"": 1.0, ""O"": 20.0, ""Si"": 4.0, ""Al"": 2.0}",893.532,#556B2F,triclinic,{5},94.0
Kurchatovite,CaMgB2O5,"{""Ca"": 1.0, ""Mg"": 1.0, ""B"": 2.0, ""O"": 5.0}",165.998,#FFFFFF,orthorhombic,{23},398.0
Kurgantaite,CaSrB5O9Cl·H2O,"{""Ca"": 1.0, ""Sr"": 1.0, ""B"": 5.0, ""O"": 10.0, ""Cl"": 1.0, ""H"": 2.0}",379.204,#FFFFFF,triclinic,{25},210.0
Kurilite,Ag8Te3Se,"{""Ag"": 8.0, ""Te"": 3.0, ""Se"": 1.0}",1324.731,#C0C0C0,hexagonal,{33},797.0
Kurnakovite,MgB3O3(OH)5·5H2O,"{""Mg"": 1.0, ""B"": 3.0, ""O"": 13.0, ""H"": 15.0}",279.842,#FFFFFF,triclinic,{25},210.0
Kusachiite,Cu2+Bi3+2O4,"{""Cu"": 1.0, ""Bi"": 2.0, ""O"": 4.0}",545.502,#00BFFF,tetragonal,{33},797.0
Kushiroite,CaAlAlSiO6,"{""Ca"": 1.0, ""Al"": 2.0, ""Si"": 1.0, ""O"": 6.0}",218.121,#FFFFFF,monoclinic,"{47,56}",2141.0
Kutinaite,Ag6Cu14As7,"{""Ag"": 6.0, ""Cu"": 14.0, ""As"": 7.0}",2061.318,#00BFFF,cubic,{33},797.0
Kuvaevite,Ir5Ni10S16,"{""Ir"": 5.0, ""Ni"": 10.0, ""S"": 16.0}",2060.99,#A9A9A9,hexagonal,{7},123.0
Kuzelite,Ca4Al2(OH)12(SO4)·6H2O,"{""Ca"": 4.0, ""Al"": 2.0, ""O"": 22.0, ""H"": 24.0, ""S"": 1.0}",622.506,#FFFFFF,hexagonal,"{9,25}",337.0
Kuzminite,HgBr,"{""Hg"": 1.0, ""Br"": 1.0}",280.494,#FFFFFF,tetragonal,{47},1998.0
Kuznetsovite,Hg1+2Hg2+(AsO4)Cl,"{""Hg"": 3.0, ""As"": 1.0, ""O"": 4.0, ""Cl"": 1.0}",776.138,#FFFFFF,cubic,{47},1998.0
Kvacekite,NiSbSe,"{""Ni"": 1.0, ""Sb"": 1.0, ""Se"": 1.0}",259.424,#7FFF00,cubic,{},1.0
Kvanefjeldite,Na4CaSi6O14(OH)2,"{""Na"": 4.0, ""Ca"": 1.0, ""Si"": 6.0, ""O"": 16.0, ""H"": 2.0}",558.548,#FFFFFF,orthorhombic,{22},247.0
Kyanite,Al2OSiO4,"{""Al"": 2.0, ""O"": 5.0, ""Si"": 1.0}",162.044,#FFFFFF,triclinic,"{26,36,39,40}",930.0
Kyawthuite,Bi3+Sb5+O4,"{""Bi"": 1.0, ""Sb"": 1.0, ""O"": 4.0}",394.736,#A9A9A9,monoclinic,"{26,34}",814.0
Kyzylkumite,Ti2V3+O5(OH),"{""Ti"": 2.0, ""V"": 1.0, ""O"": 6.0, ""H"": 1.0}",243.678,#FFFFFF,monoclinic,{33},797.0
Labuntsovite-Fe,Na4K4Fe2+2Ti8O4(Si4O12)4(OH)4·10-12H2O,"{""Na"": 4.0, ""K"": 4.0, ""Fe"": 2.0, ""Ti"": 8.0, ""O"": 68.0, ""Si"": 16.0, ""H"": 28.0}",2308.494,#556B2F,monoclinic,{35},726.0
Labuntsovite-Mg,Na4K4Mg2Ti8O4(Si4O12)4(OH)4·10-12H2O,"{""Na"": 4.0, ""K"": 4.0, ""Mg"": 2.0, ""Ti"": 8.0, ""O"": 68.0, ""Si"": 16.0, ""H"": 28.0}",2245.414,#FFFFFF,monoclinic,{35},726.0
Lacroixite,NaAl(PO4)F,"{""Na"": 1.0, ""Al"": 1.0, ""P"": 1.0, ""O"": 4.0, ""F"": 1.0}",163.94,#FFFFFF,monoclinic,"{34,36}",855.0
Laffittite,AgHgAsS3,"{""Ag"": 1.0, ""Hg"": 1.0, ""As"": 1.0, ""S"": 3.0}",479.562,#FFD700,monoclinic,{33},797.0
Laflammeite,Pd3Pb2S2,"{""Pd"": 3.0, ""Pb"": 2.0, ""S"": 2.0}",797.78,#708090,monoclinic,"{12,33,37}",1061.0
Lafossaite,TlCl,"{""Tl"": 1.0, ""Cl"": 1.0}",239.83,#FFFFFF,cubic,{45},424.0
Lakargiite,CaZrO3,"{""Ca"": 1.0, ""Zr"": 1.0, ""O"": 3.0}",179.299,#FFFFFF,orthorhombic,"{3,9,50,51,54}",810.0
Lakebogaite,NaCaFe2H(UO2)2(PO4)4(OH)2·8H2O,"{""Na"": 1.0, ""Ca"": 1.0, ""Fe"": 2.0, ""H"": 19.0, ""U"": 2.0, ""O"": 30.0, ""P"": 4.0}",1273.836,#556B2F,monoclinic,{47},1998.0
Lammerite,Cu3(AsO4)2,"{""Cu"": 3.0, ""As"": 2.0, ""O"": 8.0}",468.474,#00BFFF,monoclinic,"{45,47,56}",2565.0
Lamprophyllite,(SrNa)Ti2Na3Ti(Si2O7)2O2(OH)2,"{""Sr"": 1.0, ""Na"": 4.0, ""Ti"": 3.0, ""Si"": 4.0, ""O"": 18.0, ""H"": 2.0}",725.519,#FFFFFF,orthorhombic,{35},726.0
Lanarkite,Pb2O(SO4),"{""Pb"": 2.0, ""O"": 5.0, ""S"": 1.0}",526.455,#FFFF00,monoclinic,{47},1998.0
Langbeinite,K2Mg2(SO4)3,"{""K"": 2.0, ""Mg"": 2.0, ""S"": 3.0, ""O"": 12.0}",414.974,#FFFFFF,cubic,"{25,45,50,54}",1141.0
Langhofite,Pb2(OH)[WO4(OH)],"{""Pb"": 2.0, ""O"": 6.0, ""H"": 2.0, ""W"": 1.0}",696.25,#FFFFFF,triclinic,{47},1998.0
Langisite,CoAs,"{""Co"": 1.0, ""As"": 1.0}",133.855,#4169E1,orthorhombic,{33},797.0
Langite,Cu4(SO4)(OH)6·2H2O,"{""Cu"": 4.0, ""S"": 1.0, ""O"": 12.0, ""H"": 10.0}",488.312,#FFFFFF,monoclinic,"{47,55,56}",2405.0
Lanmuchangite,TlAl(SO4)2·12H2O,"{""Tl"": 1.0, ""Al"": 1.0, ""S"": 2.0, ""O"": 20.0, ""H"": 24.0}",639.654,#FFFFFF,cubic,{47},1998.0
Lannonite,HCa4Mg2Al4(SO4)8F9·32H2O,"{""H"": 65.0, ""Ca"": 4.0, ""Mg"": 2.0, ""Al"": 4.0, ""S"": 8.0, ""O"": 64.0, ""F"": 9.0}",1833.768,#FFFFFF,tetragonal,"{47,55}",2262.0
Lansfordite,Mg(CO3)·5H2O,"{""Mg"": 1.0, ""C"": 1.0, ""O"": 8.0, ""H"": 10.0}",174.388,#FFFFFF,monoclinic,"{47,49,50,53,55}",2729.0
Lanthanite-(Ce),Ce2(CO3)3·8H2O,"{""Ce"": 2.0, ""C"": 3.0, ""O"": 17.0, ""H"": 16.0}",604.384,#FFFFFF,orthorhombic,{47},1998.0
Lanthanite-(La),La2(CO3)3·8H2O,"{""La"": 2.0, ""C"": 3.0, ""O"": 17.0, ""H"": 16.0}",601.964,#FFFFFF,orthorhombic,{47},1998.0
Lanthanite-(Nd),Nd2(CO3)3·8H2O,"{""Nd"": 2.0, ""C"": 3.0, ""O"": 17.0, ""H"": 16.0}",612.624,#FFFFFF,orthorhombic,{47},1998.0
Lapeyreite,Cu3O[AsO3(OH)]2·H2O,"{""Cu"": 3.0, ""O"": 10.0, ""As"": 2.0, ""H"": 4.0}",504.504,#FFFFFF,monoclinic,{47},1998.0
Laphamite,As2Se3,"{""As"": 2.0, ""Se"": 3.0}",386.757,#808080,monoclinic,"{50,54}",507.0
Lapieite,CuNiSbS3,"{""Cu"": 1.0, ""Ni"": 1.0, ""Sb"": 1.0, ""S"": 3.0}",340.179,#A9A9A9,orthorhombic,{33},797.0
Laplandite-(Ce),Na4CeTiPSi7O22·5H2O,"{""Na"": 4.0, ""Ce"": 1.0, ""Ti"": 1.0, ""P"": 1.0, ""Si"": 7.0, ""O"": 27.0, ""H"": 10.0}",949.569,#FFFFFF,orthorhombic,{35},726.0
Laptevite-(Ce),NaFe2+(REE7Ca5Y3)(SiO4)4(Si3B2PO18)(BO3)F11,"{""Na"": 1.0, ""Fe"": 1.0, ""Ca"": 5.0, ""Y"": 3.0, ""Si"": 7.0, ""O"": 37.0, ""B"": 3.0, ""P"": 1.0, ""F"": 11.0}",1606.883,#556B2F,hexagonal,{35},726.0
Larderellite,(NH4)B5O7(OH)2·H2O,"{""N"": 1.0, ""H"": 8.0, ""B"": 5.0, ""O"": 10.0}",236.111,#FFFFFF,monoclinic,"{45,55,57}",737.0
Larisaite,Na(H3O)(UO2)3(Se4+O3)2O2·4H2O,"{""Na"": 1.0, ""H"": 11.0, ""O"": 19.0, ""U"": 3.0, ""Se"": 2.0}",1210.091,#FFFFFF,monoclinic,{47},1998.0
Larnite,Ca2(SiO4),"{""Ca"": 2.0, ""Si"": 1.0, ""O"": 4.0}",172.237,#FFFFFF,monoclinic,"{31,40,50,51,54}",1310.0
Lasalite,Na2Mg2V10O28·20H2O,"{""Na"": 2.0, ""Mg"": 2.0, ""V"": 10.0, ""O"": 48.0, ""H"": 40.0}",1412.282,#FFFFFF,monoclinic,"{47,55}",2262.0
